,train-mlogloss-mean,train-mlogloss-std,test-mlogloss-mean,test-mlogloss-std,train-f1-mean,train-f1-std,test-f1-mean,test-f1-std
0,2.3631822,0.0003738862928752282,2.3635632,0.0005827282042256879,0.726847,0.0057586904066810095,0.7266714000000001,0.02136253945204079
1,2.330007,0.000718493702129644,2.3307832,0.0011265548189057903,0.726847,0.0057586904066810095,0.7266714000000001,0.02136253945204079
2,2.2982476000000003,0.001039736235782912,2.2994198,0.0016453118123930374,0.726847,0.0057586904066810095,0.7266714000000001,0.02136253945204079
3,2.2677758,0.001360276942390786,2.2693312,0.0021098970970168684,0.726847,0.0057586904066810095,0.7266714000000001,0.02136253945204079
4,2.23851,0.0016635035317065696,2.2403872,0.002596463471724499,0.726847,0.0057586904066810095,0.7266714000000001,0.02136253945204079
5,2.2103715999999998,0.0019360937580601865,2.2126252,0.003050335220922467,0.726847,0.0057586904066810095,0.7266714000000001,0.02136253945204079
6,2.183265,0.0022152510467213803,2.1858392,0.003527697401989048,0.726847,0.0057586904066810095,0.7266714000000001,0.02136253945204079
7,2.1571126,0.0024713163779653854,2.1600232,0.003984857257167448,0.726847,0.0057586904066810095,0.7266714000000001,0.02136253945204079
8,2.1318812,0.002710593691426301,2.135071,0.0044070010664850195,0.7265965999999999,0.00534772136895708,0.7266714000000001,0.02136253945204079
9,2.107488,0.002948453289438408,2.1109964,0.004831747410616578,0.7265965999999999,0.00534772136895708,0.7266714000000001,0.02136253945204079
